trip_id,driver_id,rider_id,city,distance_km,fare_amount,status,payment_method,pickup_time,pickup_date,pickup_hour,pickup_day,time_of_day,trip_duration_mins,fare_per_km,day_type,fare_tier
41863,3323,90390,Chicago,11.29,16.96,No-Show,Cash,2023-01-30 01:42:00,2023-01-30,1,Monday,Night (0-6),33.87,1.5022,Weekday,Standard
41864,3895,69494,Los Angeles,7.42,15.14,Completed,UPI,2023-01-30 01:43:00,2023-01-30,1,Monday,Night (0-6),22.27,2.0404,Weekday,Standard
41865,2531,17649,Chicago,5.78,11.74,Completed,Wallet,2023-01-30 01:44:00,2023-01-30,1,Monday,Night (0-6),17.33,2.0311,Weekday,Budget
41866,1781,11935,Boston,11.89,18.65,Completed,Card,2023-01-30 01:45:00,2023-01-30,1,Monday,Night (0-6),35.67,1.5685,Weekday,Premium
41867,2425,47304,San Francisco,8.89,20.85,Completed,Wallet,2023-01-30 01:46:00,2023-01-30,1,Monday,Night (0-6),26.67,2.3453,Weekday,Premium
41868,5928,84587,New York,11.82,32.88,Completed,Wallet,2023-01-30 01:47:00,2023-01-30,1,Monday,Night (0-6),35.47,2.7817,Weekday,Premium
41869,3551,32808,Chicago,6.85,13.27,Completed,Card,2023-01-30 01:48:00,2023-01-30,1,Monday,Night (0-6),20.55,1.9372,Weekday,Standard
41870,8423,48677,San Francisco,6.84,16.12,Completed,Card,2023-01-30 01:49:00,2023-01-30,1,Monday,Night (0-6),20.52,2.3567,Weekday,Standard
41871,1556,92358,San Francisco,12.85,31.84,Completed,Card,2023-01-30 01:50:00,2023-01-30,1,Monday,Night (0-6),38.55,2.4778,Weekday,Premium
41872,9704,89649,Los Angeles,13.36,21.06,Completed,Cash,2023-01-30 01:51:00,2023-01-30,1,Monday,Night (0-6),40.08,1.5763,Weekday,Premium
41873,7438,58014,San Francisco,8.82,25.26,Completed,UPI,2023-01-30 01:52:00,2023-01-30,1,Monday,Night (0-6),26.47,2.8639,Weekday,Premium
41874,7518,79391,Seattle,7.84,18.15,Completed,Wallet,2023-01-30 01:53:00,2023-01-30,1,Monday,Night (0-6),23.52,2.3151,Weekday,Standard
41875,6786,94239,Seattle,5.29,10.71,Completed,Card,2023-01-30 01:54:00,2023-01-30,1,Monday,Night (0-6),15.87,2.0246,Weekday,Budget
41876,5151,28725,Boston,9.91,20.83,Completed,UPI,2023-01-30 01:55:00,2023-01-30,1,Monday,Night (0-6),29.73,2.1019,Weekday,Premium
41877,7093,28773,Seattle,6.44,15.85,Cancelled,UPI,2023-01-30 01:56:00,2023-01-30,1,Monday,Night (0-6),19.32,2.4612,Weekday,Standard
41878,3899,42604,Seattle,5.72,17.35,Completed,Card,2023-01-30 01:57:00,2023-01-30,1,Monday,Night (0-6),17.17,3.0332,Weekday,Standard
41879,7734,56506,Los Angeles,8.1,19.73,Completed,Wallet,2023-01-30 01:58:00,2023-01-30,1,Monday,Night (0-6),24.3,2.4358,Weekday,Premium
41880,6016,90471,San Francisco,2.59,4.46,Completed,Card,2023-01-30 01:59:00,2023-01-30,1,Monday,Night (0-6),7.77,1.722,Weekday,Budget
41881,7509,54904,Chicago,6.55,18.84,Completed,Cash,2023-01-30 02:00:00,2023-01-30,2,Monday,Night (0-6),19.65,2.8763,Weekday,Premium
41882,3960,27878,Los Angeles,3.97,11.33,No-Show,Cash,2023-01-30 02:01:00,2023-01-30,2,Monday,Night (0-6),11.92,2.8539,Weekday,Budget
41883,5943,50120,New York,3.67,10.95,Completed,UPI,2023-01-30 02:02:00,2023-01-30,2,Monday,Night (0-6),11.02,2.9837,Weekday,Budget
41884,9916,17205,New York,6.34,10.71,Cancelled,Wallet,2023-01-30 02:03:00,2023-01-30,2,Monday,Night (0-6),19.02,1.6893,Weekday,Budget
41885,2306,12070,Seattle,7.93,15.77,Completed,Card,2023-01-30 02:04:00,2023-01-30,2,Monday,Night (0-6),23.78,1.9887,Weekday,Standard
41886,1759,60211,San Francisco,7.89,15.88,Completed,Wallet,2023-01-30 02:05:00,2023-01-30,2,Monday,Night (0-6),23.67,2.0127,Weekday,Standard
41887,6238,84161,Seattle,8.12,15.11,Completed,Wallet,2023-01-30 02:06:00,2023-01-30,2,Monday,Night (0-6),24.37,1.8608,Weekday,Standard
41888,1226,25244,Boston,7.78,14.47,Completed,Card,2023-01-30 02:07:00,2023-01-30,2,Monday,Night (0-6),23.33,1.8599,Weekday,Standard
41889,5797,48253,Boston,4.03,8.05,Cancelled,UPI,2023-01-30 02:08:00,2023-01-30,2,Monday,Night (0-6),12.08,1.9975,Weekday,Budget
41890,9499,19091,Boston,5.82,14.19,Completed,Card,2023-01-30 02:09:00,2023-01-30,2,Monday,Night (0-6),17.47,2.4381,Weekday,Standard
41891,4378,99716,New York,5.09,8.15,Completed,Wallet,2023-01-30 02:10:00,2023-01-30,2,Monday,Night (0-6),15.27,1.6012,Weekday,Budget
41892,7712,54835,San Francisco,7.11,19.24,Completed,Wallet,2023-01-30 02:11:00,2023-01-30,2,Monday,Night (0-6),21.33,2.706,Weekday,Premium
41893,6208,69838,New York,9.52,22.95,Completed,Card,2023-01-30 02:12:00,2023-01-30,2,Monday,Night (0-6),28.57,2.4107,Weekday,Premium
41894,8442,44515,San Francisco,11.71,21.45,Completed,UPI,2023-01-30 02:13:00,2023-01-30,2,Monday,Night (0-6),35.13,1.8318,Weekday,Premium
41895,5748,58604,Seattle,5.92,19.45,Cancelled,UPI,2023-01-30 02:14:00,2023-01-30,2,Monday,Night (0-6),17.77,3.2855,Weekday,Premium
41896,9988,55949,New York,7.9,13.4,Completed,Card,2023-01-30 02:15:00,2023-01-30,2,Monday,Night (0-6),23.7,1.6962,Weekday,Standard
41897,8045,24645,Chicago,13.24,22.07,Completed,Wallet,2023-01-30 02:16:00,2023-01-30,2,Monday,Night (0-6),39.72,1.6669,Weekday,Premium
41898,8624,71518,Seattle,8.47,14.81,Completed,Cash,2023-01-30 02:17:00,2023-01-30,2,Monday,Night (0-6),25.42,1.7485,Weekday,Standard
41899,2779,64732,Los Angeles,9.14,24.97,Completed,Wallet,2023-01-30 02:18:00,2023-01-30,2,Monday,Night (0-6),27.42,2.7319,Weekday,Premium
41900,8063,46923,Los Angeles,4.53,13.39,Completed,UPI,2023-01-30 02:19:00,2023-01-30,2,Monday,Night (0-6),13.58,2.9558,Weekday,Standard
41901,1585,78237,New York,5.02,14.18,Completed,Wallet,2023-01-30 02:20:00,2023-01-30,2,Monday,Night (0-6),15.07,2.8247,Weekday,Standard
41902,2378,37195,San Francisco,6.85,16.18,Completed,Wallet,2023-01-30 02:21:00,2023-01-30,2,Monday,Night (0-6),20.55,2.362,Weekday,Standard
41903,6707,91211,San Francisco,11.09,26.05,Completed,Card,2023-01-30 02:22:00,2023-01-30,2,Monday,Night (0-6),33.27,2.349,Weekday,Premium
41904,6442,64805,Boston,4.75,16.28,Completed,Wallet,2023-01-30 02:23:00,2023-01-30,2,Monday,Night (0-6),14.25,3.4274,Weekday,Standard
41905,7929,37072,Boston,11.36,29.11,Completed,Wallet,2023-01-30 02:24:00,2023-01-30,2,Monday,Night (0-6),34.08,2.5625,Weekday,Premium
41906,7420,11600,New York,8.13,13.44,Completed,Wallet,2023-01-30 02:25:00,2023-01-30,2,Monday,Night (0-6),24.38,1.6531,Weekday,Standard
41907,5031,13998,San Francisco,4.62,13.3,Completed,UPI,2023-01-30 02:26:00,2023-01-30,2,Monday,Night (0-6),13.87,2.8788,Weekday,Standard
41908,8442,64134,Chicago,5.94,17.58,Completed,Cash,2023-01-30 02:27:00,2023-01-30,2,Monday,Night (0-6),17.82,2.9596,Weekday,Standard
41909,7360,23280,Los Angeles,0.74,5.53,Completed,Cash,2023-01-30 02:28:00,2023-01-30,2,Monday,Night (0-6),2.22,7.473,Weekday,Budget
41910,2847,97744,Seattle,8.11,17.3,Completed,Card,2023-01-30 02:29:00,2023-01-30,2,Monday,Night (0-6),24.33,2.1332,Weekday,Standard
41911,2041,86901,San Francisco,13.44,30.37,Completed,Cash,2023-01-30 02:30:00,2023-01-30,2,Monday,Night (0-6),40.32,2.2597,Weekday,Premium
41912,5839,90102,Boston,2.46,8.23,Cancelled,Card,2023-01-30 02:31:00,2023-01-30,2,Monday,Night (0-6),7.38,3.3455,Weekday,Budget
41913,8351,79013,New York,7.24,16.87,Completed,Card,2023-01-30 02:32:00,2023-01-30,2,Monday,Night (0-6),21.72,2.3301,Weekday,Standard
41914,8785,27532,San Francisco,9.08,14.94,Completed,Cash,2023-01-30 02:33:00,2023-01-30,2,Monday,Night (0-6),27.23,1.6454,Weekday,Standard
41915,1242,50406,San Francisco,1.48,5.17,Completed,Cash,2023-01-30 02:34:00,2023-01-30,2,Monday,Night (0-6),4.43,3.4932,Weekday,Budget
41916,6545,13009,New York,2.92,7.46,Completed,UPI,2023-01-30 02:35:00,2023-01-30,2,Monday,Night (0-6),8.77,2.5548,Weekday,Budget
41917,3100,91406,Chicago,2.58,5.61,Completed,Wallet,2023-01-30 02:36:00,2023-01-30,2,Monday,Night (0-6),7.73,2.1744,Weekday,Budget
41918,2737,82136,Los Angeles,4.72,14.24,Completed,Card,2023-01-30 02:37:00,2023-01-30,2,Monday,Night (0-6),14.17,3.0169,Weekday,Standard
41919,3754,28435,Chicago,7.4,16.2,Completed,Card,2023-01-30 02:38:00,2023-01-30,2,Monday,Night (0-6),22.2,2.1892,Weekday,Standard
41920,2392,10216,Chicago,5.74,13.68,Completed,Wallet,2023-01-30 02:39:00,2023-01-30,2,Monday,Night (0-6),17.22,2.3833,Weekday,Standard
41921,9439,89054,Boston,6.27,15.7,Completed,UPI,2023-01-30 02:40:00,2023-01-30,2,Monday,Night (0-6),18.82,2.504,Weekday,Standard
41922,8735,18663,Los Angeles,6.47,17.23,Completed,Card,2023-01-30 02:41:00,2023-01-30,2,Monday,Night (0-6),19.42,2.6631,Weekday,Standard
41923,8643,58743,Chicago,5.64,14.31,Completed,Card,2023-01-30 02:42:00,2023-01-30,2,Monday,Night (0-6),16.92,2.5372,Weekday,Standard
41924,5016,46295,San Francisco,6.02,14.64,Completed,Wallet,2023-01-30 02:43:00,2023-01-30,2,Monday,Night (0-6),18.07,2.4319,Weekday,Standard
41925,4432,34218,San Francisco,6.88,19.8,Completed,Cash,2023-01-30 02:44:00,2023-01-30,2,Monday,Night (0-6),20.63,2.8779,Weekday,Premium
41926,5526,81386,Boston,5.49,13.73,Completed,UPI,2023-01-30 02:45:00,2023-01-30,2,Monday,Night (0-6),16.47,2.5009,Weekday,Standard
41927,8784,77500,Los Angeles,2.92,8.39,Cancelled,UPI,2023-01-30 02:46:00,2023-01-30,2,Monday,Night (0-6),8.77,2.8733,Weekday,Budget
41928,3081,66674,Seattle,5.21,12.07,Completed,Card,2023-01-30 02:47:00,2023-01-30,2,Monday,Night (0-6),15.63,2.3167,Weekday,Budget
41929,6575,33228,New York,7.03,18.21,No-Show,Card,2023-01-30 02:48:00,2023-01-30,2,Monday,Night (0-6),21.08,2.5903,Weekday,Standard
41930,6344,82037,San Francisco,8.07,16.29,Completed,Cash,2023-01-30 02:49:00,2023-01-30,2,Monday,Night (0-6),24.22,2.0186,Weekday,Standard
41931,5736,72685,New York,7.66,20.21,Completed,Cash,2023-01-30 02:50:00,2023-01-30,2,Monday,Night (0-6),22.98,2.6384,Weekday,Premium
41932,1132,90550,Seattle,7.09,17.98,Completed,Card,2023-01-30 02:51:00,2023-01-30,2,Monday,Night (0-6),21.27,2.536,Weekday,Standard
41933,2854,45164,Boston,3.78,10.53,Completed,Card,2023-01-30 02:52:00,2023-01-30,2,Monday,Night (0-6),11.33,2.7857,Weekday,Budget
41934,7050,15885,San Francisco,9.9,17.14,Completed,UPI,2023-01-30 02:53:00,2023-01-30,2,Monday,Night (0-6),29.7,1.7313,Weekday,Standard
41935,6077,45076,San Francisco,6.24,15.23,Completed,Wallet,2023-01-30 02:54:00,2023-01-30,2,Monday,Night (0-6),18.72,2.4407,Weekday,Standard
41936,6340,14433,Seattle,6.18,16.2,Cancelled,Cash,2023-01-30 02:55:00,2023-01-30,2,Monday,Night (0-6),18.53,2.6214,Weekday,Standard
41937,9592,96478,Chicago,6.14,18.64,Completed,Cash,2023-01-30 02:56:00,2023-01-30,2,Monday,Night (0-6),18.42,3.0358,Weekday,Premium
41938,1605,50758,Boston,6.97,14.63,Completed,Card,2023-01-30 02:57:00,2023-01-30,2,Monday,Night (0-6),20.92,2.099,Weekday,Standard
41939,1131,85514,Boston,5.92,11.54,Completed,Card,2023-01-30 02:58:00,2023-01-30,2,Monday,Night (0-6),17.77,1.9493,Weekday,Budget
41940,8071,21516,Chicago,7.02,13.49,Completed,UPI,2023-01-30 02:59:00,2023-01-30,2,Monday,Night (0-6),21.07,1.9217,Weekday,Standard
41941,7157,80744,Boston,7.64,15.5,Cancelled,Wallet,2023-01-30 03:00:00,2023-01-30,3,Monday,Night (0-6),22.92,2.0288,Weekday,Standard
41942,7578,18633,Chicago,9.88,28.17,Completed,UPI,2023-01-30 03:01:00,2023-01-30,3,Monday,Night (0-6),29.63,2.8512,Weekday,Premium
41943,7613,62501,Seattle,4.38,11.96,Completed,UPI,2023-01-30 03:02:00,2023-01-30,3,Monday,Night (0-6),13.13,2.7306,Weekday,Budget
41944,5506,41945,Chicago,6.34,16.25,Completed,UPI,2023-01-30 03:03:00,2023-01-30,3,Monday,Night (0-6),19.02,2.5631,Weekday,Standard
41945,1803,32972,Chicago,8.96,22.85,Completed,UPI,2023-01-30 03:04:00,2023-01-30,3,Monday,Night (0-6),26.88,2.5502,Weekday,Premium
41946,6192,31987,Los Angeles,8.46,16.74,No-Show,Cash,2023-01-30 03:05:00,2023-01-30,3,Monday,Night (0-6),25.38,1.9787,Weekday,Standard
41947,5289,24539,San Francisco,4.84,9.95,Completed,Card,2023-01-30 03:06:00,2023-01-30,3,Monday,Night (0-6),14.52,2.0558,Weekday,Budget
41948,4633,41252,San Francisco,7.7,18.42,Completed,Card,2023-01-30 03:07:00,2023-01-30,3,Monday,Night (0-6),23.1,2.3922,Weekday,Premium
41949,3676,19230,San Francisco,2.32,9.1,Completed,UPI,2023-01-30 03:08:00,2023-01-30,3,Monday,Night (0-6),6.97,3.9224,Weekday,Budget
41950,2215,65818,Los Angeles,10.85,24.0,Completed,Wallet,2023-01-30 03:09:00,2023-01-30,3,Monday,Night (0-6),32.55,2.212,Weekday,Premium
41951,3477,31574,Seattle,6.2,15.29,Completed,Card,2023-01-30 03:10:00,2023-01-30,3,Monday,Night (0-6),18.6,2.4661,Weekday,Standard
41952,3264,62695,San Francisco,4.8,8.34,Completed,Cash,2023-01-30 03:11:00,2023-01-30,3,Monday,Night (0-6),14.4,1.7375,Weekday,Budget
41953,8790,92302,Seattle,9.35,20.47,Completed,Card,2023-01-30 03:12:00,2023-01-30,3,Monday,Night (0-6),28.05,2.1893,Weekday,Premium
41954,1969,17565,Chicago,5.66,16.1,Completed,UPI,2023-01-30 03:13:00,2023-01-30,3,Monday,Night (0-6),16.98,2.8445,Weekday,Standard
41955,7628,26621,Seattle,4.88,13.65,Completed,UPI,2023-01-30 03:14:00,2023-01-30,3,Monday,Night (0-6),14.63,2.7971,Weekday,Standard
41956,1600,32902,New York,2.81,11.03,No-Show,Card,2023-01-30 03:15:00,2023-01-30,3,Monday,Night (0-6),8.43,3.9253,Weekday,Budget
41957,5455,10837,New York,7.8,13.85,Completed,Cash,2023-01-30 03:16:00,2023-01-30,3,Monday,Night (0-6),23.4,1.7756,Weekday,Standard
41958,6941,71361,San Francisco,10.12,24.43,Completed,Cash,2023-01-30 03:17:00,2023-01-30,3,Monday,Night (0-6),30.37,2.414,Weekday,Premium
41959,3716,30525,Seattle,9.01,15.14,Completed,Cash,2023-01-30 03:18:00,2023-01-30,3,Monday,Night (0-6),27.03,1.6804,Weekday,Standard
41960,1781,10071,Boston,4.32,11.96,Completed,Wallet,2023-01-30 03:19:00,2023-01-30,3,Monday,Night (0-6),12.97,2.7685,Weekday,Budget
41961,2434,88627,San Francisco,0.27,1.96,Completed,Card,2023-01-30 03:20:00,2023-01-30,3,Monday,Night (0-6),0.82,7.2593,Weekday,Budget
41962,5338,19156,Los Angeles,6.84,16.21,Completed,Wallet,2023-01-30 03:21:00,2023-01-30,3,Monday,Night (0-6),20.52,2.3699,Weekday,Standard
41963,3702,67932,Boston,6.78,16.79,Cancelled,UPI,2023-01-30 03:22:00,2023-01-30,3,Monday,Night (0-6),20.33,2.4764,Weekday,Standard
41964,4991,97701,New York,10.25,25.04,Completed,UPI,2023-01-30 03:23:00,2023-01-30,3,Monday,Night (0-6),30.75,2.4429,Weekday,Premium
41965,9651,25857,Chicago,8.24,15.72,Completed,Cash,2023-01-30 03:24:00,2023-01-30,3,Monday,Night (0-6),24.72,1.9078,Weekday,Standard
41966,8532,83253,San Francisco,4.38,14.29,Completed,UPI,2023-01-30 03:25:00,2023-01-30,3,Monday,Night (0-6),13.13,3.2626,Weekday,Standard
41967,8245,75035,Seattle,6.82,17.57,Completed,UPI,2023-01-30 03:26:00,2023-01-30,3,Monday,Night (0-6),20.47,2.5762,Weekday,Standard
41968,4640,90941,Seattle,5.78,13.05,Completed,Cash,2023-01-30 03:27:00,2023-01-30,3,Monday,Night (0-6),17.33,2.2578,Weekday,Standard
41969,1531,54879,San Francisco,9.57,15.48,Completed,Cash,2023-01-30 03:28:00,2023-01-30,3,Monday,Night (0-6),28.72,1.6176,Weekday,Standard
41970,2977,89428,San Francisco,9.75,16.45,Completed,UPI,2023-01-30 03:29:00,2023-01-30,3,Monday,Night (0-6),29.25,1.6872,Weekday,Standard
41971,4764,81623,Boston,4.17,12.75,Completed,UPI,2023-01-30 03:30:00,2023-01-30,3,Monday,Night (0-6),12.52,3.0576,Weekday,Budget
41972,1290,40278,Seattle,7.24,12.19,Completed,Cash,2023-01-30 03:31:00,2023-01-30,3,Monday,Night (0-6),21.72,1.6837,Weekday,Budget
41973,7077,81416,Los Angeles,4.32,12.12,Completed,Wallet,2023-01-30 03:32:00,2023-01-30,3,Monday,Night (0-6),12.97,2.8056,Weekday,Budget
41974,8868,24554,Chicago,2.77,5.94,Completed,Cash,2023-01-30 03:33:00,2023-01-30,3,Monday,Night (0-6),8.32,2.1444,Weekday,Budget
41975,4575,74793,Chicago,9.71,15.2,Completed,Wallet,2023-01-30 03:34:00,2023-01-30,3,Monday,Night (0-6),29.13,1.5654,Weekday,Standard
41976,5649,16220,San Francisco,11.93,25.83,No-Show,Cash,2023-01-30 03:35:00,2023-01-30,3,Monday,Night (0-6),35.78,2.1651,Weekday,Premium
41977,7614,89074,Chicago,8.48,14.92,Completed,Wallet,2023-01-30 03:36:00,2023-01-30,3,Monday,Night (0-6),25.43,1.7594,Weekday,Standard
41978,1512,17213,Chicago,10.92,27.61,Completed,Card,2023-01-30 03:37:00,2023-01-30,3,Monday,Night (0-6),32.77,2.5284,Weekday,Premium
41979,2639,64160,San Francisco,4.82,14.52,Completed,Cash,2023-01-30 03:38:00,2023-01-30,3,Monday,Night (0-6),14.47,3.0124,Weekday,Standard
41980,9446,55437,San Francisco,8.07,18.77,Completed,Wallet,2023-01-30 03:39:00,2023-01-30,3,Monday,Night (0-6),24.22,2.3259,Weekday,Premium
41981,5816,13974,Seattle,1.7,6.72,Completed,Card,2023-01-30 03:40:00,2023-01-30,3,Monday,Night (0-6),5.1,3.9529,Weekday,Budget
41982,6849,74105,Los Angeles,3.6,10.87,Completed,Wallet,2023-01-30 03:41:00,2023-01-30,3,Monday,Night (0-6),10.8,3.0194,Weekday,Budget
41983,3637,16089,Seattle,10.01,26.82,Completed,Cash,2023-01-30 03:42:00,2023-01-30,3,Monday,Night (0-6),30.03,2.6793,Weekday,Premium
41984,2965,99964,San Francisco,3.1,11.61,No-Show,Card,2023-01-30 03:43:00,2023-01-30,3,Monday,Night (0-6),9.3,3.7452,Weekday,Budget
41985,1050,74937,San Francisco,8.4,22.18,Cancelled,Card,2023-01-30 03:44:00,2023-01-30,3,Monday,Night (0-6),25.2,2.6405,Weekday,Premium
41986,1799,51846,Los Angeles,10.0,25.95,Completed,Wallet,2023-01-30 03:45:00,2023-01-30,3,Monday,Night (0-6),30.0,2.595,Weekday,Premium
41987,9291,93429,Los Angeles,3.07,9.24,Completed,Wallet,2023-01-30 03:46:00,2023-01-30,3,Monday,Night (0-6),9.22,3.0098,Weekday,Budget
41988,7642,17220,Seattle,6.07,16.17,Completed,Wallet,2023-01-30 03:47:00,2023-01-30,3,Monday,Night (0-6),18.22,2.6639,Weekday,Standard
41989,1236,87965,Chicago,5.58,15.05,Completed,UPI,2023-01-30 03:48:00,2023-01-30,3,Monday,Night (0-6),16.73,2.6971,Weekday,Standard
41990,1471,16668,Seattle,4.65,7.62,Completed,UPI,2023-01-30 03:49:00,2023-01-30,3,Monday,Night (0-6),13.95,1.6387,Weekday,Budget
41991,3204,39255,San Francisco,8.84,21.56,Completed,Card,2023-01-30 03:50:00,2023-01-30,3,Monday,Night (0-6),26.52,2.4389,Weekday,Premium
41992,8181,91384,Boston,6.85,16.94,Completed,Wallet,2023-01-30 03:51:00,2023-01-30,3,Monday,Night (0-6),20.55,2.473,Weekday,Standard
41993,7259,93913,San Francisco,0.22,5.31,Completed,Card,2023-01-30 03:52:00,2023-01-30,3,Monday,Night (0-6),0.67,24.1364,Weekday,Budget
41994,9330,77232,Chicago,2.32,7.58,Completed,UPI,2023-01-30 03:53:00,2023-01-30,3,Monday,Night (0-6),6.97,3.2672,Weekday,Budget
41995,2383,43124,Seattle,5.65,11.44,Completed,Cash,2023-01-30 03:54:00,2023-01-30,3,Monday,Night (0-6),16.95,2.0248,Weekday,Budget
41996,5501,76451,New York,8.84,14.89,No-Show,Wallet,2023-01-30 03:55:00,2023-01-30,3,Monday,Night (0-6),26.52,1.6844,Weekday,Standard
41997,2712,70227,Los Angeles,7.83,15.12,Completed,UPI,2023-01-30 03:56:00,2023-01-30,3,Monday,Night (0-6),23.48,1.931,Weekday,Standard
41998,7710,17552,San Francisco,9.98,14.38,Completed,UPI,2023-01-30 03:57:00,2023-01-30,3,Monday,Night (0-6),29.93,1.4409,Weekday,Standard
41999,4796,20738,Boston,13.2,23.95,Completed,Wallet,2023-01-30 03:58:00,2023-01-30,3,Monday,Night (0-6),39.6,1.8144,Weekday,Premium
42000,3373,24546,Boston,10.39,25.3,Completed,Wallet,2023-01-30 03:59:00,2023-01-30,3,Monday,Night (0-6),31.17,2.435,Weekday,Premium
42001,5424,90343,San Francisco,8.56,23.78,Completed,Wallet,2023-01-30 04:00:00,2023-01-30,4,Monday,Night (0-6),25.68,2.778,Weekday,Premium
42002,6419,83916,Seattle,6.53,12.25,Completed,Card,2023-01-30 04:01:00,2023-01-30,4,Monday,Night (0-6),19.58,1.876,Weekday,Budget
42003,2699,98245,Seattle,11.45,29.19,Completed,UPI,2023-01-30 04:02:00,2023-01-30,4,Monday,Night (0-6),34.35,2.5493,Weekday,Premium
42004,5110,91141,New York,4.28,11.78,Completed,UPI,2023-01-30 04:03:00,2023-01-30,4,Monday,Night (0-6),12.83,2.7523,Weekday,Budget
42005,4372,66650,Seattle,3.9,7.77,Completed,Card,2023-01-30 04:04:00,2023-01-30,4,Monday,Night (0-6),11.7,1.9923,Weekday,Budget
42006,9825,70629,Seattle,5.58,11.63,Completed,UPI,2023-01-30 04:05:00,2023-01-30,4,Monday,Night (0-6),16.73,2.0842,Weekday,Budget
42007,6581,43271,Los Angeles,10.37,27.39,Completed,Cash,2023-01-30 04:06:00,2023-01-30,4,Monday,Night (0-6),31.12,2.6413,Weekday,Premium
42008,3386,69074,San Francisco,9.79,18.1,Completed,Cash,2023-01-30 04:07:00,2023-01-30,4,Monday,Night (0-6),29.37,1.8488,Weekday,Standard
42009,9583,99168,Chicago,1.21,4.93,Completed,Wallet,2023-01-30 04:08:00,2023-01-30,4,Monday,Night (0-6),3.63,4.0744,Weekday,Budget
42010,1168,43007,Los Angeles,6.79,13.23,Completed,UPI,2023-01-30 04:09:00,2023-01-30,4,Monday,Night (0-6),20.37,1.9485,Weekday,Standard
42011,4965,50231,Seattle,7.61,13.33,Completed,Cash,2023-01-30 04:10:00,2023-01-30,4,Monday,Night (0-6),22.83,1.7516,Weekday,Standard
42012,4208,47881,Boston,3.46,11.43,Completed,Cash,2023-01-30 04:11:00,2023-01-30,4,Monday,Night (0-6),10.38,3.3035,Weekday,Budget
42013,9172,62115,New York,3.6,6.21,Completed,Wallet,2023-01-30 04:12:00,2023-01-30,4,Monday,Night (0-6),10.8,1.725,Weekday,Budget
42014,3727,88882,Chicago,6.58,14.46,Completed,Card,2023-01-30 04:13:00,2023-01-30,4,Monday,Night (0-6),19.73,2.1976,Weekday,Standard
42015,4509,75771,San Francisco,6.97,18.19,Completed,Card,2023-01-30 04:14:00,2023-01-30,4,Monday,Night (0-6),20.92,2.6098,Weekday,Standard
42016,8549,25271,Los Angeles,5.15,10.96,Completed,Card,2023-01-30 04:15:00,2023-01-30,4,Monday,Night (0-6),15.45,2.1282,Weekday,Budget
42017,5477,66010,Seattle,4.43,7.9,Completed,Cash,2023-01-30 04:16:00,2023-01-30,4,Monday,Night (0-6),13.28,1.7833,Weekday,Budget
42018,5720,73628,San Francisco,4.16,12.04,Cancelled,UPI,2023-01-30 04:17:00,2023-01-30,4,Monday,Night (0-6),12.48,2.8942,Weekday,Budget
42019,2713,92070,Boston,8.24,15.87,Completed,Wallet,2023-01-30 04:18:00,2023-01-30,4,Monday,Night (0-6),24.72,1.926,Weekday,Standard
42020,7619,15607,New York,7.85,14.92,Completed,UPI,2023-01-30 04:19:00,2023-01-30,4,Monday,Night (0-6),23.55,1.9006,Weekday,Standard
42021,3512,87068,Chicago,8.53,16.43,Completed,Card,2023-01-30 04:20:00,2023-01-30,4,Monday,Night (0-6),25.58,1.9261,Weekday,Standard
42022,5589,90433,Boston,6.1,13.31,Cancelled,Wallet,2023-01-30 04:21:00,2023-01-30,4,Monday,Night (0-6),18.3,2.182,Weekday,Standard
42023,7678,28895,San Francisco,6.17,12.01,Completed,UPI,2023-01-30 04:22:00,2023-01-30,4,Monday,Night (0-6),18.52,1.9465,Weekday,Budget
42024,3678,84860,Chicago,7.46,15.29,Completed,UPI,2023-01-30 04:23:00,2023-01-30,4,Monday,Night (0-6),22.38,2.0496,Weekday,Standard
42025,1281,81757,Seattle,3.52,10.49,Completed,Cash,2023-01-30 04:24:00,2023-01-30,4,Monday,Night (0-6),10.57,2.9801,Weekday,Budget
42026,5926,77559,San Francisco,6.41,13.88,Completed,Wallet,2023-01-30 04:25:00,2023-01-30,4,Monday,Night (0-6),19.23,2.1654,Weekday,Standard
42027,1429,57100,San Francisco,5.43,12.38,Completed,Cash,2023-01-30 04:26:00,2023-01-30,4,Monday,Night (0-6),16.28,2.2799,Weekday,Budget
42028,5658,92483,Seattle,5.97,15.04,Completed,Wallet,2023-01-30 04:27:00,2023-01-30,4,Monday,Night (0-6),17.92,2.5193,Weekday,Standard
42029,6162,84081,New York,5.33,15.56,Completed,UPI,2023-01-30 04:28:00,2023-01-30,4,Monday,Night (0-6),15.98,2.9193,Weekday,Standard
42030,9105,99971,New York,8.81,20.38,Completed,UPI,2023-01-30 04:29:00,2023-01-30,4,Monday,Night (0-6),26.43,2.3133,Weekday,Premium
42031,4212,63991,New York,3.21,8.72,No-Show,Cash,2023-01-30 04:30:00,2023-01-30,4,Monday,Night (0-6),9.63,2.7165,Weekday,Budget
42032,5632,34412,New York,1.96,7.25,Completed,UPI,2023-01-30 04:31:00,2023-01-30,4,Monday,Night (0-6),5.88,3.699,Weekday,Budget
42033,3663,68906,New York,9.41,19.46,Completed,Cash,2023-01-30 04:32:00,2023-01-30,4,Monday,Night (0-6),28.23,2.068,Weekday,Premium
